Timestamp,Index,True,Pred,Match
2026-01-13 19:53:14,493,Jasmine,Basmati,0
2026-01-13 19:53:15,494,Basmati,Basmati,1
2026-01-13 19:53:17,495,Karacadag,Karacadag,1
2026-01-13 19:53:18,496,Arborio,Arborio,1
2026-01-13 19:53:19,497,Karacadag,Karacadag,1
2026-01-13 19:53:21,498,Karacadag,Karacadag,1
2026-01-13 19:53:22,499,Karacadag,Karacadag,1
2026-01-13 19:53:23,500,Basmati,Basmati,1
2026-01-13 19:53:25,501,Ipsala,Ipsala,1
2026-01-13 19:53:26,502,Arborio,Arborio,1
2026-01-13 19:53:27,503,Karacadag,Karacadag,1
2026-01-13 19:53:28,504,Ipsala,Ipsala,1
2026-01-13 19:53:30,505,Arborio,Arborio,1
2026-01-13 19:53:31,506,Karacadag,Karacadag,1
2026-01-13 19:53:32,507,Arborio,Arborio,1
2026-01-13 19:53:34,508,Karacadag,Karacadag,1
2026-01-13 19:53:35,509,Jasmine,Ipsala,0
2026-01-13 19:53:36,510,Ipsala,Ipsala,1
2026-01-13 19:53:38,511,Arborio,Arborio,1
2026-01-13 19:53:39,512,Jasmine,Basmati,0
2026-01-13 19:53:40,513,Jasmine,Jasmine,1
2026-01-13 19:53:42,514,Basmati,Ipsala,0
2026-01-13 19:53:43,515,Ipsala,Ipsala,1
2026-01-13 19:53:44,516,Karacadag,Karacadag,1
2026-01-13 19:53:46,517,Karacadag,Karacadag,1
2026-01-13 19:53:47,518,Jasmine,Ipsala,0
2026-01-13 19:53:48,519,Arborio,Ipsala,0
2026-01-13 19:53:50,520,Basmati,Basmati,1
2026-01-13 19:53:51,521,Ipsala,Ipsala,1
2026-01-13 19:53:52,522,Karacadag,Karacadag,1
2026-01-13 19:53:53,523,Ipsala,Ipsala,1
2026-01-13 19:53:55,524,Karacadag,Karacadag,1
2026-01-13 19:53:56,525,Jasmine,Ipsala,0
2026-01-13 19:53:57,526,Ipsala,Ipsala,1
2026-01-13 19:53:59,527,Basmati,Basmati,1
2026-01-13 19:54:00,528,Karacadag,Karacadag,1
2026-01-13 19:54:01,529,Arborio,Ipsala,0
2026-01-13 19:54:03,530,Karacadag,Karacadag,1
2026-01-13 19:54:04,531,Basmati,Basmati,1
2026-01-13 19:54:05,532,Karacadag,Karacadag,1
2026-01-13 19:54:07,533,Basmati,Basmati,1
2026-01-13 19:54:08,534,Karacadag,Karacadag,1
2026-01-13 19:54:09,535,Basmati,Ipsala,0
2026-01-13 19:54:11,536,Karacadag,Karacadag,1
2026-01-13 19:54:12,537,Arborio,Arborio,1
2026-01-13 19:54:13,538,Arborio,Arborio,1
2026-01-13 19:54:14,539,Karacadag,Karacadag,1
2026-01-13 19:54:16,540,Basmati,Basmati,1
2026-01-13 19:54:17,541,Karacadag,Karacadag,1
2026-01-13 19:54:18,542,Jasmine,Ipsala,0
2026-01-13 19:54:20,543,Jasmine,Arborio,0
2026-01-13 19:54:21,544,Ipsala,Ipsala,1
2026-01-13 19:54:22,545,Ipsala,Ipsala,1
2026-01-13 19:54:24,546,Karacadag,Karacadag,1
2026-01-13 19:54:25,547,Ipsala,Ipsala,1
2026-01-13 19:54:26,548,Basmati,Basmati,1
2026-01-13 19:54:28,549,Karacadag,Karacadag,1
2026-01-13 19:54:29,550,Ipsala,Ipsala,1
2026-01-13 19:54:30,551,Arborio,Arborio,1
2026-01-13 19:54:32,552,Basmati,Basmati,1
2026-01-13 19:54:33,553,Karacadag,Karacadag,1
2026-01-13 19:54:34,554,Karacadag,Karacadag,1
2026-01-13 19:54:36,555,Karacadag,Karacadag,1
2026-01-13 19:54:37,556,Karacadag,Karacadag,1
2026-01-13 19:54:38,557,Karacadag,Karacadag,1
2026-01-13 19:54:39,558,Karacadag,Karacadag,1
2026-01-13 19:54:41,559,Jasmine,Ipsala,0
2026-01-13 19:54:42,560,Basmati,Basmati,1
2026-01-13 19:54:43,561,Basmati,Basmati,1
2026-01-13 19:54:45,562,Jasmine,Ipsala,0
2026-01-13 19:54:46,563,Jasmine,Ipsala,0
2026-01-13 19:54:47,564,Jasmine,Ipsala,0
2026-01-13 19:54:49,565,Jasmine,Ipsala,0
2026-01-13 19:54:50,566,Basmati,Basmati,1
2026-01-13 19:54:51,567,Jasmine,Ipsala,0
2026-01-13 19:54:53,568,Ipsala,Ipsala,1
2026-01-13 19:54:54,569,Ipsala,Ipsala,1
2026-01-13 19:54:55,570,Basmati,Basmati,1
2026-01-13 19:54:57,571,Jasmine,Ipsala,0
2026-01-13 19:54:58,572,Basmati,Ipsala,0
2026-01-13 19:54:59,573,Basmati,Basmati,1
2026-01-13 19:55:00,574,Arborio,Ipsala,0
2026-01-13 19:55:02,575,Basmati,Basmati,1
2026-01-13 19:55:03,576,Ipsala,Ipsala,1
2026-01-13 19:55:04,577,Jasmine,Ipsala,0
2026-01-13 19:55:06,578,Ipsala,Ipsala,1
2026-01-13 19:55:07,579,Karacadag,Karacadag,1
2026-01-13 19:55:08,580,Basmati,Basmati,1
2026-01-13 19:55:10,581,Jasmine,Ipsala,0
2026-01-13 19:55:11,582,Jasmine,Ipsala,0
2026-01-13 19:55:12,583,Ipsala,Ipsala,1
2026-01-13 19:55:14,584,Karacadag,Karacadag,1
2026-01-13 19:55:15,585,Arborio,Ipsala,0
2026-01-13 19:55:16,586,Karacadag,Karacadag,1
2026-01-13 19:55:18,587,Jasmine,Ipsala,0
2026-01-13 19:55:19,588,Ipsala,Ipsala,1
2026-01-13 19:55:20,589,Ipsala,Ipsala,1
2026-01-13 19:55:21,590,Arborio,Ipsala,0
2026-01-13 19:55:23,591,Karacadag,Karacadag,1
2026-01-13 19:55:24,592,Arborio,Arborio,1
2026-01-13 19:55:25,593,Ipsala,Ipsala,1
2026-01-13 19:55:27,594,Ipsala,Ipsala,1
2026-01-13 19:55:28,595,Karacadag,Karacadag,1
2026-01-13 19:55:29,596,Karacadag,Karacadag,1
2026-01-13 19:55:31,597,Arborio,Arborio,1
2026-01-13 19:55:32,598,Jasmine,Ipsala,0
2026-01-13 19:55:33,599,Karacadag,Karacadag,1
2026-01-13 19:55:35,600,Basmati,Basmati,1
2026-01-13 19:55:36,601,Jasmine,Ipsala,0
2026-01-13 19:55:37,602,Arborio,Arborio,1
2026-01-13 19:55:39,603,Arborio,Arborio,1
2026-01-13 19:55:40,604,Arborio,Arborio,1
2026-01-13 19:55:41,605,Karacadag,Arborio,0
2026-01-13 19:55:42,606,Karacadag,Karacadag,1
2026-01-13 19:55:44,607,Ipsala,Ipsala,1
2026-01-13 19:55:45,608,Arborio,Arborio,1
2026-01-13 19:55:46,609,Arborio,Arborio,1
2026-01-13 19:55:48,610,Karacadag,Karacadag,1
2026-01-13 19:55:49,611,Arborio,Ipsala,0
2026-01-13 19:55:50,612,Basmati,Ipsala,0
2026-01-13 19:55:52,613,Basmati,Basmati,1
2026-01-13 19:55:53,614,Jasmine,Ipsala,0
2026-01-13 19:55:54,615,Arborio,Arborio,1
2026-01-13 19:55:56,616,Ipsala,Ipsala,1
2026-01-13 19:55:57,617,Karacadag,Karacadag,1
2026-01-13 19:55:58,618,Jasmine,Jasmine,1
2026-01-13 19:56:00,619,Arborio,Arborio,1
2026-01-13 19:56:01,620,Jasmine,Arborio,0
2026-01-13 19:56:02,621,Basmati,Basmati,1
2026-01-13 19:56:04,622,Arborio,Arborio,1
2026-01-13 19:56:05,623,Ipsala,Ipsala,1
2026-01-13 19:56:06,624,Ipsala,Ipsala,1
2026-01-13 19:56:07,625,Jasmine,Ipsala,0
2026-01-13 19:56:09,626,Arborio,Ipsala,0
2026-01-13 19:56:10,627,Arborio,Arborio,1
2026-01-13 19:56:11,628,Karacadag,Karacadag,1
2026-01-13 19:56:13,629,Karacadag,Karacadag,1
2026-01-13 19:56:14,630,Ipsala,Ipsala,1
2026-01-13 19:56:15,631,Ipsala,Ipsala,1
2026-01-13 19:56:17,632,Basmati,Basmati,1
2026-01-13 19:56:18,633,Arborio,Arborio,1
2026-01-13 19:56:19,634,Karacadag,Karacadag,1
2026-01-13 19:56:21,635,Arborio,Arborio,1
2026-01-13 19:56:22,636,Ipsala,Ipsala,1
2026-01-13 19:56:23,637,Jasmine,Ipsala,0
2026-01-13 19:56:25,638,Karacadag,Karacadag,1
2026-01-13 19:56:26,639,Jasmine,Ipsala,0
2026-01-13 19:56:27,640,Karacadag,Karacadag,1
2026-01-13 19:56:28,641,Basmati,Basmati,1
2026-01-13 19:56:30,642,Basmati,Basmati,1
2026-01-13 19:56:31,643,Basmati,Basmati,1
2026-01-13 19:56:32,644,Karacadag,Karacadag,1
2026-01-13 19:56:34,645,Jasmine,Ipsala,0
2026-01-13 19:56:35,646,Karacadag,Karacadag,1
2026-01-13 19:56:36,647,Arborio,Ipsala,0
2026-01-13 19:56:38,648,Arborio,Arborio,1
2026-01-13 19:56:39,649,Karacadag,Karacadag,1
2026-01-13 19:56:40,650,Ipsala,Ipsala,1
2026-01-13 19:56:42,651,Jasmine,Ipsala,0
2026-01-13 19:56:43,652,Arborio,Ipsala,0
2026-01-13 19:56:44,653,Arborio,Ipsala,0
2026-01-13 19:56:46,654,Ipsala,Ipsala,1
2026-01-13 19:56:47,655,Jasmine,Ipsala,0
2026-01-13 19:56:48,656,Karacadag,Karacadag,1
2026-01-13 19:56:50,657,Jasmine,Ipsala,0
2026-01-13 19:56:51,658,Ipsala,Ipsala,1
2026-01-13 19:56:52,659,Basmati,Basmati,1
2026-01-13 19:56:53,660,Arborio,Ipsala,0
2026-01-13 19:56:55,661,Karacadag,Karacadag,1
2026-01-13 19:56:56,662,Arborio,Arborio,1
2026-01-13 19:56:57,663,Arborio,Arborio,1
2026-01-13 19:56:59,664,Karacadag,Karacadag,1
2026-01-13 19:57:00,665,Arborio,Ipsala,0
2026-01-13 19:57:01,666,Basmati,Basmati,1
2026-01-13 19:57:03,667,Basmati,Basmati,1
2026-01-13 19:57:04,668,Basmati,Basmati,1
2026-01-13 19:57:05,669,Jasmine,Ipsala,0
2026-01-13 19:57:07,670,Arborio,Arborio,1
2026-01-13 19:57:08,671,Jasmine,Ipsala,0
2026-01-13 19:57:09,672,Karacadag,Karacadag,1
2026-01-13 19:57:11,673,Jasmine,Ipsala,0
2026-01-13 19:57:12,674,Arborio,Arborio,1
2026-01-13 19:57:13,675,Basmati,Basmati,1
2026-01-13 19:57:14,676,Karacadag,Karacadag,1
2026-01-13 19:57:16,677,Basmati,Basmati,1
2026-01-13 19:57:17,678,Arborio,Arborio,1
2026-01-13 19:57:18,679,Ipsala,Ipsala,1
2026-01-13 19:57:20,680,Ipsala,Ipsala,1
2026-01-13 19:57:21,681,Basmati,Ipsala,0
2026-01-13 19:57:22,682,Basmati,Basmati,1
2026-01-13 19:57:24,683,Jasmine,Ipsala,0
2026-01-13 19:57:25,684,Karacadag,Karacadag,1
2026-01-13 19:57:26,685,Ipsala,Ipsala,1
2026-01-13 19:57:28,686,Karacadag,Ipsala,0
2026-01-13 19:57:29,687,Jasmine,Arborio,0
2026-01-13 19:57:30,688,Arborio,Arborio,1
2026-01-13 19:57:32,689,Ipsala,Ipsala,1
2026-01-13 19:57:33,690,Arborio,Arborio,1
2026-01-13 19:57:34,691,Basmati,Basmati,1
2026-01-13 19:57:35,692,Karacadag,Karacadag,1
2026-01-13 19:57:37,693,Jasmine,Ipsala,0
2026-01-13 19:57:38,694,Jasmine,Ipsala,0
2026-01-13 19:57:39,695,Arborio,Arborio,1
2026-01-13 19:57:41,696,Jasmine,Ipsala,0
2026-01-13 19:57:42,697,Jasmine,Ipsala,0
2026-01-13 19:57:43,698,Karacadag,Karacadag,1
2026-01-13 19:57:45,699,Karacadag,Karacadag,1
2026-01-13 19:57:46,700,Basmati,Basmati,1
2026-01-13 19:57:47,701,Arborio,Arborio,1
2026-01-13 19:57:49,702,Ipsala,Ipsala,1
2026-01-13 19:57:50,703,Arborio,Ipsala,0
2026-01-13 19:57:51,704,Karacadag,Karacadag,1
2026-01-13 19:57:53,705,Arborio,Ipsala,0
2026-01-13 19:57:54,706,Ipsala,Ipsala,1
2026-01-13 19:57:55,707,Basmati,Basmati,1
2026-01-13 19:57:56,708,Karacadag,Karacadag,1
2026-01-13 19:57:58,709,Jasmine,Arborio,0
2026-01-13 19:57:59,710,Karacadag,Karacadag,1
2026-01-13 19:58:00,711,Ipsala,Ipsala,1
2026-01-13 19:58:02,712,Karacadag,Karacadag,1
2026-01-13 19:58:03,713,Jasmine,Ipsala,0
2026-01-13 19:58:04,714,Ipsala,Ipsala,1
2026-01-13 19:58:06,715,Basmati,Basmati,1
2026-01-13 19:58:07,716,Jasmine,Ipsala,0
2026-01-13 19:58:08,717,Arborio,Arborio,1
2026-01-13 19:58:10,718,Karacadag,Karacadag,1
2026-01-13 19:58:11,719,Karacadag,Karacadag,1
2026-01-13 19:58:12,720,Jasmine,Arborio,0
2026-01-13 19:58:14,721,Basmati,Basmati,1
2026-01-13 19:58:15,722,Karacadag,Karacadag,1
2026-01-13 19:58:16,723,Ipsala,Ipsala,1
2026-01-13 19:58:18,724,Jasmine,Ipsala,0
2026-01-13 19:58:19,725,Karacadag,Karacadag,1
2026-01-13 19:58:20,726,Ipsala,Ipsala,1
2026-01-13 19:58:21,727,Karacadag,Karacadag,1
2026-01-13 19:58:23,728,Karacadag,Karacadag,1
2026-01-13 19:58:24,729,Karacadag,Karacadag,1
2026-01-13 19:58:25,730,Arborio,Ipsala,0
2026-01-13 19:58:27,731,Basmati,Basmati,1
2026-01-13 19:58:28,732,Basmati,Basmati,1
2026-01-13 19:58:29,733,Karacadag,Karacadag,1
2026-01-13 19:58:31,734,Basmati,Basmati,1
2026-01-13 19:58:32,735,Jasmine,Ipsala,0
2026-01-13 19:58:33,736,Arborio,Arborio,1
2026-01-13 19:58:35,737,Karacadag,Karacadag,1
2026-01-13 19:58:36,738,Ipsala,Ipsala,1
2026-01-13 19:58:37,739,Basmati,Basmati,1
2026-01-13 19:58:39,740,Jasmine,Jasmine,1
2026-01-13 19:58:40,741,Basmati,Basmati,1
2026-01-13 19:58:41,742,Ipsala,Ipsala,1
2026-01-13 19:58:42,743,Arborio,Ipsala,0
2026-01-13 19:58:44,744,Jasmine,Ipsala,0
2026-01-13 19:58:45,745,Jasmine,Ipsala,0
2026-01-13 19:58:46,746,Jasmine,Ipsala,0
2026-01-13 19:58:48,747,Basmati,Basmati,1
2026-01-13 19:58:49,748,Ipsala,Ipsala,1
2026-01-13 19:58:50,749,Arborio,Arborio,1
2026-01-13 19:58:52,750,Jasmine,Ipsala,0
2026-01-13 19:58:53,751,Basmati,Basmati,1
2026-01-13 19:58:54,752,Arborio,Arborio,1
2026-01-13 19:58:56,753,Jasmine,Arborio,0
2026-01-13 19:58:57,754,Arborio,Arborio,1
2026-01-13 19:58:58,755,Karacadag,Karacadag,1
2026-01-13 19:59:00,756,Ipsala,Ipsala,1
2026-01-13 19:59:01,757,Jasmine,Karacadag,0
2026-01-13 19:59:02,758,Jasmine,Ipsala,0
2026-01-13 19:59:04,759,Arborio,Ipsala,0
2026-01-13 19:59:05,760,Jasmine,Arborio,0
2026-01-13 19:59:06,761,Arborio,Arborio,1
2026-01-13 19:59:07,762,Karacadag,Karacadag,1
2026-01-13 19:59:09,763,Basmati,Ipsala,0
2026-01-13 19:59:10,764,Karacadag,Karacadag,1
2026-01-13 19:59:11,765,Arborio,Karacadag,0
2026-01-13 19:59:13,766,Basmati,Basmati,1
2026-01-13 19:59:14,767,Karacadag,Karacadag,1
2026-01-13 19:59:15,768,Basmati,Basmati,1
2026-01-13 19:59:17,769,Basmati,Basmati,1
2026-01-13 19:59:18,770,Arborio,Ipsala,0
2026-01-13 19:59:19,771,Jasmine,Ipsala,0
2026-01-13 19:59:21,772,Arborio,Ipsala,0
2026-01-13 19:59:22,773,Karacadag,Karacadag,1
2026-01-13 19:59:23,774,Basmati,Basmati,1
2026-01-13 19:59:25,775,Jasmine,Ipsala,0
2026-01-13 19:59:26,776,Arborio,Ipsala,0
2026-01-13 19:59:27,777,Karacadag,Karacadag,1
2026-01-13 19:59:28,778,Jasmine,Karacadag,0
2026-01-13 19:59:30,779,Ipsala,Ipsala,1
2026-01-13 19:59:31,780,Jasmine,Ipsala,0
2026-01-13 19:59:32,781,Jasmine,Arborio,0
2026-01-13 19:59:34,782,Jasmine,Ipsala,0
2026-01-13 19:59:35,783,Ipsala,Ipsala,1
2026-01-13 19:59:36,784,Arborio,Arborio,1
2026-01-13 19:59:38,785,Jasmine,Karacadag,0
2026-01-13 19:59:39,786,Jasmine,Ipsala,0
2026-01-13 19:59:40,787,Arborio,Ipsala,0
2026-01-13 19:59:42,788,Arborio,Arborio,1
2026-01-13 19:59:43,789,Ipsala,Ipsala,1
2026-01-13 19:59:44,790,Karacadag,Karacadag,1
2026-01-13 19:59:46,791,Jasmine,Ipsala,0
2026-01-13 19:59:47,792,Basmati,Basmati,1
2026-01-13 19:59:48,793,Ipsala,Ipsala,1
2026-01-13 19:59:49,794,Jasmine,Ipsala,0
2026-01-13 19:59:51,795,Karacadag,Karacadag,1
2026-01-13 19:59:52,796,Jasmine,Ipsala,0
2026-01-13 19:59:53,797,Arborio,Ipsala,0
2026-01-13 19:59:55,798,Basmati,Ipsala,0
2026-01-13 19:59:56,799,Ipsala,Ipsala,1
2026-01-13 19:59:57,800,Basmati,Basmati,1
2026-01-13 19:59:59,801,Ipsala,Ipsala,1
2026-01-13 20:00:00,802,Karacadag,Karacadag,1
2026-01-13 20:00:01,803,Karacadag,Karacadag,1
2026-01-13 20:00:03,804,Ipsala,Ipsala,1
2026-01-13 20:00:04,805,Basmati,Basmati,1
2026-01-13 20:00:05,806,Arborio,Arborio,1
2026-01-13 20:00:07,807,Basmati,Basmati,1
2026-01-13 20:00:08,808,Arborio,Ipsala,0
2026-01-13 20:00:09,809,Ipsala,Ipsala,1
2026-01-13 20:00:10,810,Ipsala,Ipsala,1
2026-01-13 20:00:12,811,Jasmine,Karacadag,0
2026-01-13 20:00:13,812,Basmati,Basmati,1
2026-01-13 20:00:14,813,Basmati,Ipsala,0
2026-01-13 20:00:16,814,Karacadag,Karacadag,1
2026-01-13 20:00:17,815,Ipsala,Ipsala,1
2026-01-13 20:00:18,816,Arborio,Ipsala,0
2026-01-13 20:00:20,817,Jasmine,Ipsala,0
2026-01-13 20:00:21,818,Basmati,Basmati,1
2026-01-13 20:00:22,819,Ipsala,Ipsala,1
2026-01-13 20:00:24,820,Arborio,Arborio,1
2026-01-13 20:00:25,821,Jasmine,Arborio,0
2026-01-13 20:00:26,822,Karacadag,Karacadag,1
2026-01-13 20:00:28,823,Basmati,Ipsala,0
2026-01-13 20:00:29,824,Basmati,Basmati,1
2026-01-13 20:00:30,825,Karacadag,Karacadag,1
2026-01-13 20:00:32,826,Basmati,Basmati,1
2026-01-13 20:00:33,827,Basmati,Basmati,1
2026-01-13 20:00:34,828,Karacadag,Karacadag,1
2026-01-13 20:00:35,829,Jasmine,Ipsala,0
2026-01-13 20:00:37,830,Ipsala,Ipsala,1
2026-01-13 20:00:38,831,Arborio,Ipsala,0
2026-01-13 20:00:39,832,Jasmine,Ipsala,0
2026-01-13 20:00:41,833,Karacadag,Karacadag,1
2026-01-13 20:00:42,834,Arborio,Ipsala,0
2026-01-13 20:00:43,835,Karacadag,Karacadag,1
2026-01-13 20:00:45,836,Ipsala,Ipsala,1
2026-01-13 20:00:46,837,Ipsala,Ipsala,1
2026-01-13 20:00:47,838,Jasmine,Ipsala,0
2026-01-13 20:00:49,839,Karacadag,Karacadag,1
2026-01-13 20:00:50,840,Jasmine,Ipsala,0
2026-01-13 20:00:51,841,Jasmine,Ipsala,0
2026-01-13 20:00:53,842,Arborio,Ipsala,0
2026-01-13 20:00:54,843,Arborio,Ipsala,0
2026-01-13 20:00:55,844,Ipsala,Ipsala,1
2026-01-13 20:00:56,845,Karacadag,Karacadag,1
2026-01-13 20:00:58,846,Ipsala,Ipsala,1
2026-01-13 20:00:59,847,Basmati,Basmati,1
2026-01-13 20:01:00,848,Arborio,Ipsala,0
2026-01-13 20:01:02,849,Basmati,Basmati,1
2026-01-13 20:01:03,850,Basmati,Ipsala,0
2026-01-13 20:01:04,851,Basmati,Basmati,1
2026-01-13 20:01:06,852,Ipsala,Ipsala,1
2026-01-13 20:01:07,853,Arborio,Arborio,1
2026-01-13 20:01:08,854,Basmati,Ipsala,0
2026-01-13 20:01:10,855,Jasmine,Jasmine,1
2026-01-13 20:01:11,856,Jasmine,Arborio,0
2026-01-13 20:01:12,857,Karacadag,Karacadag,1
2026-01-13 20:01:14,858,Ipsala,Ipsala,1
2026-01-13 20:01:15,859,Arborio,Arborio,1
2026-01-13 20:01:16,860,Ipsala,Ipsala,1
2026-01-13 20:01:17,861,Arborio,Arborio,1
2026-01-13 20:01:19,862,Arborio,Ipsala,0
2026-01-13 20:01:20,863,Karacadag,Karacadag,1
2026-01-13 20:01:21,864,Karacadag,Karacadag,1
2026-01-13 20:01:23,865,Ipsala,Ipsala,1
2026-01-13 20:01:24,866,Arborio,Arborio,1
2026-01-13 20:01:25,867,Basmati,Ipsala,0
2026-01-13 20:01:27,868,Arborio,Ipsala,0
2026-01-13 20:01:28,869,Basmati,Basmati,1
2026-01-13 20:01:29,870,Ipsala,Ipsala,1
2026-01-13 20:01:31,871,Arborio,Arborio,1
2026-01-13 20:01:32,872,Arborio,Ipsala,0
2026-01-13 20:01:33,873,Ipsala,Ipsala,1
2026-01-13 20:01:35,874,Jasmine,Ipsala,0
2026-01-13 20:01:36,875,Karacadag,Karacadag,1
2026-01-13 20:01:37,876,Basmati,Ipsala,0
2026-01-13 20:01:39,877,Karacadag,Karacadag,1
2026-01-13 20:01:40,878,Karacadag,Karacadag,1
2026-01-13 20:01:41,879,Karacadag,Karacadag,1
2026-01-13 20:01:42,880,Karacadag,Karacadag,1
2026-01-13 20:01:44,881,Jasmine,Ipsala,0
2026-01-13 20:01:45,882,Ipsala,Ipsala,1
2026-01-13 20:01:46,883,Karacadag,Karacadag,1
2026-01-13 20:01:48,884,Ipsala,Ipsala,1
2026-01-13 20:01:49,885,Jasmine,Ipsala,0
2026-01-13 20:01:50,886,Basmati,Basmati,1
2026-01-13 20:01:52,887,Basmati,Basmati,1
2026-01-13 20:01:53,888,Arborio,Karacadag,0
2026-01-13 20:01:54,889,Jasmine,Ipsala,0
2026-01-13 20:01:56,890,Arborio,Ipsala,0
2026-01-13 20:01:57,891,Ipsala,Ipsala,1
2026-01-13 20:01:58,892,Jasmine,Karacadag,0
2026-01-13 20:02:00,893,Basmati,Basmati,1
2026-01-13 20:02:01,894,Karacadag,Karacadag,1
2026-01-13 20:02:02,895,Ipsala,Ipsala,1
2026-01-13 20:02:03,896,Jasmine,Arborio,0
2026-01-13 20:02:05,897,Jasmine,Ipsala,0
2026-01-13 20:02:06,898,Basmati,Basmati,1
2026-01-13 20:02:07,899,Ipsala,Ipsala,1
2026-01-13 20:02:09,900,Karacadag,Karacadag,1
2026-01-13 20:02:10,901,Karacadag,Karacadag,1
2026-01-13 20:02:11,902,Karacadag,Karacadag,1
2026-01-13 20:02:13,903,Basmati,Basmati,1
2026-01-13 20:02:14,904,Basmati,Basmati,1
2026-01-13 20:02:15,905,Arborio,Arborio,1
2026-01-13 20:02:17,906,Arborio,Ipsala,0
2026-01-13 20:02:18,907,Arborio,Arborio,1
2026-01-13 20:02:19,908,Basmati,Ipsala,0
2026-01-13 20:02:21,909,Arborio,Ipsala,0
2026-01-13 20:02:22,910,Basmati,Basmati,1
2026-01-13 20:02:23,911,Karacadag,Karacadag,1
2026-01-13 20:02:24,912,Jasmine,Arborio,0
2026-01-13 20:02:26,913,Ipsala,Ipsala,1
2026-01-13 20:02:27,914,Ipsala,Ipsala,1
2026-01-13 20:02:28,915,Ipsala,Ipsala,1
2026-01-13 20:02:30,916,Arborio,Ipsala,0
2026-01-13 20:02:31,917,Arborio,Arborio,1
2026-01-13 20:02:32,918,Basmati,Ipsala,0
2026-01-13 20:02:34,919,Karacadag,Karacadag,1
2026-01-13 20:02:35,920,Arborio,Ipsala,0
2026-01-13 20:02:36,921,Jasmine,Ipsala,0
2026-01-13 20:02:38,922,Basmati,Basmati,1
2026-01-13 20:02:39,923,Ipsala,Ipsala,1
2026-01-13 20:02:40,924,Jasmine,Arborio,0
2026-01-13 20:02:42,925,Basmati,Basmati,1
2026-01-13 20:02:43,926,Basmati,Basmati,1
2026-01-13 20:02:44,927,Arborio,Arborio,1
2026-01-13 20:02:46,928,Ipsala,Ipsala,1
2026-01-13 20:02:47,929,Ipsala,Ipsala,1
2026-01-13 20:02:48,930,Jasmine,Ipsala,0
2026-01-13 20:02:49,931,Basmati,Basmati,1
2026-01-13 20:02:51,932,Karacadag,Karacadag,1
2026-01-13 20:02:52,933,Arborio,Arborio,1
2026-01-13 20:02:53,934,Jasmine,Ipsala,0
2026-01-13 20:02:55,935,Jasmine,Arborio,0
2026-01-13 20:02:56,936,Ipsala,Ipsala,1
2026-01-13 20:02:57,937,Karacadag,Karacadag,1
2026-01-13 20:02:59,938,Basmati,Basmati,1
2026-01-13 20:03:00,939,Arborio,Arborio,1
2026-01-13 20:03:01,940,Ipsala,Ipsala,1
2026-01-13 20:03:03,941,Karacadag,Karacadag,1
2026-01-13 20:03:04,942,Basmati,Basmati,1
2026-01-13 20:03:05,943,Jasmine,Ipsala,0
2026-01-13 20:03:07,944,Basmati,Ipsala,0
2026-01-13 20:03:08,945,Karacadag,Karacadag,1
2026-01-13 20:03:09,946,Jasmine,Ipsala,0
2026-01-13 20:03:10,947,Arborio,Ipsala,0
2026-01-13 20:03:12,948,Ipsala,Ipsala,1
2026-01-13 20:03:13,949,Arborio,Arborio,1
2026-01-13 20:03:14,950,Ipsala,Ipsala,1
2026-01-13 20:03:16,951,Jasmine,Ipsala,0
2026-01-13 20:03:17,952,Ipsala,Ipsala,1
2026-01-13 20:03:18,953,Arborio,Ipsala,0
2026-01-13 20:03:20,954,Karacadag,Karacadag,1
2026-01-13 20:03:21,955,Karacadag,Karacadag,1
2026-01-13 20:03:22,956,Basmati,Basmati,1
2026-01-13 20:03:24,957,Karacadag,Karacadag,1
2026-01-13 20:03:25,958,Karacadag,Karacadag,1
2026-01-13 20:03:26,959,Ipsala,Ipsala,1
2026-01-13 20:03:28,960,Basmati,Ipsala,0
2026-01-13 20:03:29,961,Basmati,Ipsala,0
2026-01-13 20:03:30,962,Jasmine,Ipsala,0
2026-01-13 20:03:32,963,Basmati,Ipsala,0
2026-01-13 20:03:33,964,Karacadag,Karacadag,1
2026-01-13 20:03:34,965,Ipsala,Ipsala,1
2026-01-13 20:03:35,966,Arborio,Arborio,1
2026-01-13 20:03:37,967,Arborio,Arborio,1
2026-01-13 20:03:38,968,Jasmine,Arborio,0
2026-01-13 20:03:39,969,Arborio,Ipsala,0
2026-01-13 20:03:41,970,Jasmine,Ipsala,0
2026-01-13 20:03:42,971,Jasmine,Ipsala,0
2026-01-13 20:03:43,972,Basmati,Basmati,1
2026-01-13 20:03:45,973,Jasmine,Ipsala,0
2026-01-13 20:03:46,974,Arborio,Ipsala,0
2026-01-13 20:03:47,975,Arborio,Arborio,1
2026-01-13 20:03:49,976,Karacadag,Karacadag,1
2026-01-13 20:03:50,977,Ipsala,Ipsala,1
2026-01-13 20:03:51,978,Basmati,Basmati,1
2026-01-13 20:03:53,979,Arborio,Arborio,1
2026-01-13 20:03:54,980,Arborio,Arborio,1
2026-01-13 20:03:55,981,Ipsala,Ipsala,1
2026-01-13 20:03:56,982,Arborio,Ipsala,0
2026-01-13 20:03:58,983,Basmati,Ipsala,0
2026-01-13 20:03:59,984,Basmati,Ipsala,0
2026-01-13 20:04:00,985,Arborio,Ipsala,0
2026-01-13 20:04:02,986,Arborio,Arborio,1
